42.58983612,-88.43552113,11/20/22 9:36,B,2
42.5896627,-88.43558591,11/20/22 9:36,B,2
42.58948927,-88.43565069,11/20/22 9:36,B,2
42.58931585,-88.43571548,11/20/22 9:36,B,2
42.58914242,-88.43578026,11/20/22 9:36,B,2
42.588969,-88.43584505,11/20/22 9:36,B,2
42.58879558,-88.43590983,11/20/22 9:36,B,2
42.58862215,-88.43597461,11/20/22 9:36,B,2
42.58844873,-88.4360394,11/20/22 9:36,B,2
42.5882753,-88.43610418,11/20/22 9:36,B,2
42.58810188,-88.43616897,11/20/22 9:36,B,2
42.58792846,-88.43623375,11/20/22 9:36,B,2
42.58775503,-88.43629853,11/20/22 9:36,B,2
42.58758161,-88.43636332,11/20/22 9:36,B,2
42.58740819,-88.4364281,11/20/22 9:36,B,2
42.58723476,-88.43649289,11/20/22 9:36,B,2
42.58706134,-88.43655767,11/20/22 9:36,B,2
42.58688791,-88.43662245,11/20/22 9:36,B,2
42.58671449,-88.43668724,11/20/22 9:36,B,2
42.58654107,-88.43675202,11/20/22 9:36,B,2
42.58636764,-88.43681681,11/20/22 9:36,B,2
42.58619422,-88.43688159,11/20/22 9:36,B,2
42.5860208,-88.43694637,11/20/22 9:36,B,2
42.58584737,-88.43701116,11/20/22 9:36,B,2
42.58567395,-88.43707594,11/20/22 9:36,B,2
42.58550052,-88.43714073,11/20/22 9:36,B,2
42.5853271,-88.43720551,11/20/22 9:36,B,2
42.58515368,-88.43727029,11/20/22 9:36,B,2
42.58498025,-88.43733508,11/20/22 9:36,B,2
42.58480683,-88.43739986,11/20/22 9:36,B,2
42.58463341,-88.43746465,11/20/22 9:36,B,2
42.58445998,-88.43752943,11/20/22 9:36,B,2
42.58428656,-88.43759421,11/20/22 9:36,B,2
42.58411313,-88.437659,11/20/22 9:36,B,2
42.58393971,-88.43772378,11/20/22 9:36,B,2
42.58376629,-88.43778857,11/20/22 9:36,B,2
42.58359286,-88.43785335,11/20/22 9:36,B,2
42.58341944,-88.43791814,11/20/22 9:36,B,2
42.58324601,-88.43798292,11/20/22 9:36,B,2
42.58307259,-88.4380477,11/20/22 9:36,B,2
42.58289917,-88.43811249,11/20/22 9:36,B,2
42.58272574,-88.43817727,11/20/22 9:36,B,2
42.58255232,-88.43824206,11/20/22 9:36,B,2
42.5823789,-88.43830684,11/20/22 9:36,B,2
42.58220547,-88.43837162,11/20/22 9:36,B,2
42.58203205,-88.43843641,11/20/22 9:36,B,2
42.58185862,-88.43850119,11/20/22 9:36,B,2
42.5816852,-88.43856598,11/20/22 9:37,B,2
42.58151178,-88.43863076,11/20/22 9:37,B,2
42.58133835,-88.43869554,11/20/22 9:37,B,2
42.58116493,-88.43876033,11/20/22 9:37,B,2
42.58099151,-88.43882511,11/20/22 9:37,B,2
42.58081808,-88.4388899,11/20/22 9:37,B,2
42.58064466,-88.43895468,11/20/22 9:37,B,2
42.58047123,-88.43901946,11/20/22 9:37,B,2
42.58029781,-88.43908425,11/20/22 9:37,B,2
42.58012439,-88.43914903,11/20/22 9:37,B,2
42.57995096,-88.43921382,11/20/22 9:37,B,2
42.57977754,-88.4392786,11/20/22 9:37,B,2
42.57960412,-88.43934338,11/20/22 9:37,B,2
42.57943069,-88.43940817,11/20/22 9:37,B,2
42.57925727,-88.43947295,11/20/22 9:37,B,2
42.57908384,-88.43953774,11/20/22 9:37,B,2
42.57891042,-88.43960252,11/20/22 9:37,B,2
42.578737,-88.4396673,11/20/22 9:37,B,2
42.57856357,-88.43973209,11/20/22 9:37,B,2
42.57839015,-88.43979687,11/20/22 9:37,B,2
42.57821673,-88.43986166,11/20/22 9:37,B,2
42.5780433,-88.43992644,11/20/22 9:37,B,2
42.57786988,-88.43999122,11/20/22 9:37,B,2
42.57769645,-88.44005601,11/20/22 9:37,B,2
42.57752303,-88.44012079,11/20/22 9:37,B,2
42.57734961,-88.44018558,11/20/22 9:37,B,2
42.57717618,-88.44025036,11/20/22 9:37,B,2
42.57700276,-88.44031514,11/20/22 9:37,B,2
42.57682933,-88.44037993,11/20/22 9:37,B,2
42.57665591,-88.44044471,11/20/22 9:37,B,2
42.57648249,-88.4405095,11/20/22 9:37,B,2
42.57630906,-88.44057428,11/20/22 9:37,B,2
42.57613564,-88.44063906,11/20/22 9:37,B,2
42.57596222,-88.44070385,11/20/22 9:37,B,2
42.57578879,-88.44076863,11/20/22 9:37,B,2
42.57561537,-88.44083342,11/20/22 9:37,B,2
42.57544194,-88.4408982,11/20/22 9:37,B,2
42.57526852,-88.44096298,11/20/22 9:37,B,2
42.5750951,-88.44102777,11/20/22 9:37,B,2
42.57508593,-88.4412717,11/20/22 9:37,B,2
42.57507675,-88.44151563,11/20/22 9:37,B,2
42.57506758,-88.44175957,11/20/22 9:37,B,2
42.57505841,-88.4420035,11/20/22 9:37,B,2
42.57504924,-88.44224743,11/20/22 9:37,B,2
42.57504007,-88.44249136,11/20/22 9:37,B,2
42.57503089,-88.4427353,11/20/22 9:37,B,2
42.57502172,-88.44297923,11/20/22 9:37,B,2
42.57501255,-88.44322316,11/20/22 9:37,B,2
42.57500338,-88.44346709,11/20/22 9:37,B,2
42.57499421,-88.44371103,11/20/22 9:37,B,2
42.57498504,-88.44395496,11/20/22 9:37,B,2
42.57497586,-88.44419889,11/20/22 9:37,B,2
42.57496669,-88.44444282,11/20/22 9:37,B,2
42.57495752,-88.44468676,11/20/22 9:37,B,2
42.57494835,-88.44493069,11/20/22 9:37,B,2
42.57493918,-88.44517462,11/20/22 9:37,B,2
42.57493,-88.44541855,11/20/22 9:37,B,2
42.57492083,-88.44566249,11/20/22 9:37,B,2
42.57491166,-88.44590642,11/20/22 9:37,B,2
42.57490249,-88.44615035,11/20/22 9:37,B,2
42.57489332,-88.44639428,11/20/22 9:38,B,2
42.57488415,-88.44663822,11/20/22 9:38,B,2
42.57487497,-88.44688215,11/20/22 9:38,B,2
42.5748658,-88.44712608,11/20/22 9:38,B,2
42.57485663,-88.44737001,11/20/22 9:38,B,2
