42.58972554,-88.43603611,11/20/22 9:36,A,3
42.5895852,-88.4361889,11/20/22 9:36,A,3
42.58944487,-88.4363417,11/20/22 9:36,A,3
42.58930453,-88.43649449,11/20/22 9:36,A,3
42.58916419,-88.43664729,11/20/22 9:36,A,3
42.58902386,-88.43680008,11/20/22 9:36,A,3
42.58888352,-88.43695288,11/20/22 9:36,A,3
42.58874319,-88.43710567,11/20/22 9:36,A,3
42.58860285,-88.43725847,11/20/22 9:36,A,3
42.58846252,-88.43741126,11/20/22 9:36,A,3
42.58832218,-88.43756406,11/20/22 9:36,A,3
42.58818185,-88.43771685,11/20/22 9:36,A,3
42.58804151,-88.43786965,11/20/22 9:36,A,3
42.58790118,-88.43802244,11/20/22 9:36,A,3
42.58776084,-88.43817524,11/20/22 9:36,A,3
42.5876205,-88.43832803,11/20/22 9:36,A,3
42.58748017,-88.43848083,11/20/22 9:36,A,3
42.58733983,-88.43863362,11/20/22 9:36,A,3
42.5871995,-88.43878642,11/20/22 9:36,A,3
42.58705916,-88.43893921,11/20/22 9:36,A,3
42.58691883,-88.43909201,11/20/22 9:36,A,3
42.58677849,-88.4392448,11/20/22 9:36,A,3
42.58663816,-88.4393976,11/20/22 9:36,A,3
42.58649782,-88.43955039,11/20/22 9:36,A,3
42.58635749,-88.43970319,11/20/22 9:36,A,3
42.58621715,-88.43985598,11/20/22 9:36,A,3
42.58607681,-88.44000878,11/20/22 9:36,A,3
42.58593648,-88.44016157,11/20/22 9:36,A,3
42.58579614,-88.44031437,11/20/22 9:36,A,3
42.58565581,-88.44046716,11/20/22 9:36,A,3
42.58551547,-88.44061995,11/20/22 9:36,A,3
42.58537514,-88.44077275,11/20/22 9:36,A,3
42.5852348,-88.44092554,11/20/22 9:36,A,3
42.58509447,-88.44107834,11/20/22 9:36,A,3
42.58495413,-88.44123113,11/20/22 9:36,A,3
42.5848138,-88.44138393,11/20/22 9:36,A,3
42.58467346,-88.44153672,11/20/22 9:36,A,3
42.58453313,-88.44168952,11/20/22 9:36,A,3
42.58439279,-88.44184231,11/20/22 9:36,A,3
42.58425245,-88.44199511,11/20/22 9:36,A,3
42.58411212,-88.4421479,11/20/22 9:36,A,3
42.58397178,-88.4423007,11/20/22 9:36,A,3
42.58383145,-88.44245349,11/20/22 9:36,A,3
42.58369111,-88.44260629,11/20/22 9:36,A,3
42.58355078,-88.44275908,11/20/22 9:36,A,3
42.58341044,-88.44291188,11/20/22 9:36,A,3
42.58327011,-88.44306467,11/20/22 9:36,A,3
42.58312977,-88.44321747,11/20/22 9:37,A,3
42.58298944,-88.44337026,11/20/22 9:37,A,3
42.5828491,-88.44352306,11/20/22 9:37,A,3
42.58270876,-88.44367585,11/20/22 9:37,A,3
42.58256843,-88.44382865,11/20/22 9:37,A,3
42.58242809,-88.44398144,11/20/22 9:37,A,3
42.58228776,-88.44413424,11/20/22 9:37,A,3
42.58214742,-88.44428703,11/20/22 9:37,A,3
42.58200709,-88.44443983,11/20/22 9:37,A,3
42.58186675,-88.44459262,11/20/22 9:37,A,3
42.58172642,-88.44474542,11/20/22 9:37,A,3
42.58158608,-88.44489821,11/20/22 9:37,A,3
42.58144575,-88.445051,11/20/22 9:37,A,3
42.58130541,-88.4452038,11/20/22 9:37,A,3
42.58116507,-88.44535659,11/20/22 9:37,A,3
42.58102474,-88.44550939,11/20/22 9:37,A,3
42.5808844,-88.44566218,11/20/22 9:37,A,3
42.58074407,-88.44581498,11/20/22 9:37,A,3
42.58060373,-88.44596777,11/20/22 9:37,A,3
42.5804634,-88.44612057,11/20/22 9:37,A,3
42.58032306,-88.44627336,11/20/22 9:37,A,3
42.58018273,-88.44642616,11/20/22 9:37,A,3
42.58004239,-88.44657895,11/20/22 9:37,A,3
42.57990206,-88.44673175,11/20/22 9:37,A,3
42.57976172,-88.44688454,11/20/22 9:37,A,3
42.57962138,-88.44703734,11/20/22 9:37,A,3
42.57948105,-88.44719013,11/20/22 9:37,A,3
42.57934071,-88.44734293,11/20/22 9:37,A,3
42.57920038,-88.44749572,11/20/22 9:37,A,3
42.57906004,-88.44764852,11/20/22 9:37,A,3
42.57891971,-88.44780131,11/20/22 9:37,A,3
42.57877937,-88.44795411,11/20/22 9:37,A,3
42.57863904,-88.4481069,11/20/22 9:37,A,3
42.5784987,-88.4482597,11/20/22 9:37,A,3
42.57835837,-88.44841249,11/20/22 9:37,A,3
42.57821803,-88.44856529,11/20/22 9:37,A,3
42.5780777,-88.44871808,11/20/22 9:37,A,3
